"state","city","neighbourhood","lat","lng"
"La Guajira","Maicao","BARRANCA LA GUAJIRA",10.9556419,-72.795543
"Cundinamarca","Bogotá D.C.","BARRANCA NORTE",4.7374,-74.0268749
"Cundinamarca","Bogotá D.C.","BARRANCA",4.73405645,-74.0263194
"Cundinamarca","Bogotá D.C.","BARRANCAS NORTE",4.73769555,-74.026217
"Cundinamarca","Bogotá D.C.","BARRANCAS",4.73268115,-74.0260893
"Arauca","Arauca","BARRANCONES",7.0799713,-70.792015
"Magdalena","Santa Marta","BARRANQUILLA",11.23447035,-74.2083362
"La Guajira","Riohacha","BARRIO ABAJO",11.5577253,-72.8961046
"La Guajira","Riohacha","BARRIO ARRIBA",11.54989,-72.90319
"Valle del Cauca","Cali","BARRIO AZUL",3.4411505,-76.4859494
"Nariño","Nariño","BARRIO CHAMBU",1.0667,-77.78337
"Norte de Santander","Puerto Santander","BARRIO NUEVA",8.35703655,-72.4121425
"Valle del Cauca","Cali","BARRIO NUEVO",3.44286905,-76.51181395
"Norte de Santander","Cúcuta","BARRIO NUEVO",7.8956917,-72.5397081
"Antioquia","Medellín","BARRIO NUEVO",6.3124407,-75.5706084
"Norte de Santander","Puerto Santander","BARRIO OBRERO CALI",8.3644557,-72.4067606
"Nariño","Nariño","BARRIO OBRERO",0.83307,-77.63909
"Bolivar","Cartagena","BARU",10.4135557,-75.53534785
"Magdalena","Santa Marta","BASTIDA",11.2424622,-74.215292
"Valle del Cauca","Cali","BASTIDAS",3.4447837,-76.51421885
"Magdalena","Santa Marta","BASTIDAS",11.2424622,-74.215292
"Nariño","Nariño","BATALLON",1.1885309,-77.2818178
"Santander","Bucaramanga","BAVARIA II",7.15027505,-73.14836795
"Santander","Bucaramanga","BAVARIA",7.150145,-73.1380396
"Bolivar","Cartagena","BAYUNCA",10.5345195,-75.3976452
"Valle del Cauca","Cali","BECETA",3.4439588,-76.53255315
"Nariño","Nariño","BEDOYA",1.2243559,-77.2951872
"Valle del Cauca","Cali","BEJAMÍN HERRERA",3.4477365,-76.5163061
"Valle del Cauca","Cali","BELALCAZAR II",3.4422747,-76.5208824
"Valle del Cauca","Cali","BELALCAZAR",3.4422747,-76.5213648
"Valle del Cauca","Cali","BELALCÁZAR",3.4422747,-76.5213648
"Valle del Cauca","Cali","BELARCAZAR",3.44268785,-76.52101985
"Santander","Bucaramanga","BELE",7.11938085,-73.11620075
"Antioquia","Medellín","BELE",6.2315137,-75.5914068
"Antioquia","Medellín","BELECITO",6.2478631,-75.6171716
"Antioquia","Medellín","BELÉN AGUA FRÍA",6.2334374,-75.5975672
"Antioquia","Medellín","BELÉN AGUA",6.23196885,-75.5964551
"Antioquia","Medellín","BELÉN ALTA VISTA",6.2228531,-75.6121176
"Antioquia","Medellín","BELEN CANTARRAN",6.23136145,-75.5974977
"Antioquia","Medellín","BELÉN LA CAPILLA",6.2313869,-75.5996691
"Antioquia","Medellín","BELEN LA VIOLETA",6.2322158,-75.6018947
"Antioquia","Medellín","BELEN LAS MERCEDES",6.234831,-75.6073731
"Antioquia","Medellín","BELEN MANZANILLA",6.23192285,-75.59708805
"Antioquia","Medellín","BELEN RINCON",6.21315475,-75.60199265
"Antioquia","Medellín","BELEN RINCÓN",6.21283775,-75.60209225
"Antioquia","Medellín","BELÉN RINCÓN",6.21283775,-75.6018489
"Antioquia","Medellín","BELÉN SAFRA",6.2273992,-75.6057139
"Antioquia","Medellín","BELEN SAN BERNARDO",6.2239373,-75.597426
"Antioquia","Medellín","BELEN ZAFRA",6.22681755,-75.60673765
"Antioquia","Medellín","BELÉN ZAFRA",6.2267841,-75.6064939
"Cundinamarca","Bogotá D.C.","BELEN",4.6207962,-74.0733199
"Cundinamarca","Bogotá D.C.","BELÉN",4.6492052,-74.0733387
"Santander","Bucaramanga","BELEN",7.1205514,-73.1154734
"Valle del Cauca","Cali","BELEN",3.4273687,-76.5538806
"Valle del Cauca","Cali","BELÉN",3.4273687,-76.5538806
"Norte de Santander","Cúcuta","BELEN",7.8758935,-72.5352716
"Norte de Santander","Cúcuta","BELÉN",7.8758935,-72.5352716
"La Guajira","Maicao","BELEN",11.3807439,-72.2350969
"Antioquia","Medellín","BELEN",6.2315137,-75.5914068
"Antioquia","Medellín","BELÉN",6.2315137,-75.5914068
"Nariño","Nariño","BELEN",1.595516,-77.016446
"Nariño","Nariño","BELÉN",1.595516,-77.016446
"La Guajira","Riohacha","BELEN",4.63607095,-74.07243075
"Magdalena","Santa Marta","BELEN",11.21400845,-74.20672485
"Norte de Santander","Cúcuta","BELENCITA",7.8759816,-72.52804975
"Antioquia","Medellín","BELENCITO CORAZON",6.2486626,-75.6227683
"Antioquia","Medellín","BELENCITO CORAZÓN",6.244272,-75.6273554
"Antioquia","Medellín","BELENCITO RINCÓN",6.2068644,-75.6048047
"Santander","Bucaramanga","BELENCITO",7.097549,-73.0928906
"Antioquia","Medellín","BELENCITO",6.2478631,-75.6171716
"La Guajira","Riohacha","BELLA FATIMA",11.5562345,-72.8956007
"Cundinamarca","Bogotá D.C.","BELLA FLOR",4.5465833,-74.1611409
"Magdalena","Santa Marta","BELLA MILAGROSA I",11.23679715,-74.2021905
"Magdalena","Santa Marta","BELLA MURILLO",10.91124695,-74.79790895
"Norte de Santander","Puerto Santander","BELLA PAMPLONITA",7.49739265,-72.6357989
"Cundinamarca","Soacha","BELLA VISTA BAJA",4.58817255,-74.17505375
"Cundinamarca","Bogotá D.C.","BELLA VISTA",4.65289565,-74.07871125
"Santander","Bucaramanga","BELLA VISTA",7.0727561,-73.095458
"Valle del Cauca","Cali","BELLA VISTA",3.440271,-76.5531581
"Norte de Santander","Cúcuta","BELLA VISTA",7.8794015,-72.4798091
"Nariño","Nariño","BELLA VISTA",1.46667,-77.2665899
"Cundinamarca","Soacha","BELLA VISTA",4.58336,-74.35
"Atlántico","Barranquilla","BELLAVISTA",11.0014651,-74.795511
"Santander","Bucaramanga","BELLAVISTA",7.0727561,-73.095458
"Nariño","Nariño","BELLAVISTA",1.11052,-77.25762
"Cundinamarca","Bogotá D.C.","BELLEZA",4.66063825,-74.08853075
"Santander","Bucaramanga","BELLO CAMPO",7.1097296,-73.12041725
"Antioquia","Medellín","BELLO EL DUCADO",6.3490839,-75.56177895
"Arauca","Arauca","BELLO HORIZONTE",4.6070077,-74.0275993
"Cundinamarca","Bogotá D.C.","BELLO HORIZONTE",4.76187975,-74.02405335
"Antioquia","Medellín","BELLO HORIZONTE",6.2819625,-75.5895265
"Nariño","Nariño","BELLO HORIZONTE",1.2234166,-77.27451095
"Atlántico","Soledad","BELLO HORIZONTE",10.9171096,-74.7990348
"La Guajira","Riohacha","BELLO MAR",11.548579,-72.918246
"La Guajira","Maicao","BELLO MONTE",11.3772894,-72.25243915
"Antioquia","Medellín","BELLO ORIENTE",6.2779463,-75.539367
"Antioquia","Medellín","BELLO PACHELLY",6.3471125,-75.5624802
"Antioquia","Medellín","BELLO PARIS",6.3134346,-75.5829782
"La Guajira","Riohacha","BELLO SUR",11.51689,-72.901048
"Antioquia","Medellín","BELLO",6.3367288,-75.5595887
"Arauca","Arauca","BELLOHORIZONTE",7.0652912,-70.7234447
"Arauca","Arauca","BELO HORIZONTE",4.6473263,-74.092428
"Valle del Cauca","Cali","BELTRAN",3.41944,-76.4722143
"Norte de Santander","Puerto Santander","BELTRANIA",8.36198095,-72.43581305
"Nariño","Nariño","BENAVIDES",1.21519375,-77.2763182
"La Guajira","Maicao","BENDICIÓN 1",11.37873625,-72.23982815
"La Guajira","Maicao","BENDICIÓN DE DIOS 2",11.37745205,-72.23876395
"La Guajira","Maicao","BENDICIÓN DE DIOS II",11.3792066,-72.23987605
"Atlántico","Barranquilla","BENDICION DE DIOS",10.9880567,-74.768086
"Atlántico","Barranquilla","BENDICIÓN DE DIOS",10.9880567,-74.768086
"La Guajira","Maicao","BENDICION DE DIOS",11.3781975,-72.2427248
"La Guajira","Maicao","BENDICIÓN DE DIOS",11.38017355,-72.23987605
"Atlántico","Barranquilla","BENDICIÓN DIOS",10.9880567,-74.768086
"Atlántico","Barranquilla","BENDICION",10.9880567,-74.768086
"Valle del Cauca","Cali","BENEDICTA",3.4463759,-76.53783555
"Valle del Cauca","Cali","BENJAMIN HERRERA",3.4477365,-76.5163061
"Valle del Cauca","Cali","BENJAMÍN HERRERA",3.4477365,-76.5163061
"Nariño","Nariño","BENJAMÍN HERRERA",0.8241837,-77.6425378
"Valle del Cauca","Cali","BENJAMÍN",3.4477365,-76.5163061
"Nariño","Nariño","BENJAMIN",4.58826095,-74.09694325
"Cundinamarca","Bogotá D.C.","BERBENAL",4.7649623,-74.0351938
"Valle del Cauca","Cali","BERGUEL",3.4157476,-76.50338205
"Cundinamarca","Bogotá D.C.","BERLIN",4.74384345,-74.11756665
"Valle del Cauca","Cali","BERLÍN",3.4642826,-76.51698095
"Antioquia","Medellín","BERNAL",6.2178121,-75.6040772
"Nariño","Nariño","BERNAL",1.2020683,-77.26609455
"Antioquia","Medellín","BERNARDO",6.2272696,-75.5960745
"Cundinamarca","Bogotá D.C.","BERSALLE",4.68251825,-74.136354
"Magdalena","Santa Marta","BERTEL",11.225837,-74.186862
"Atlántico","Barranquilla","BETANIA",10.9889905,-74.8134263
"Valle del Cauca","Cali","BETANIA",3.4204363,-76.5179719
"Antioquia","Medellín","BETANIA",6.2434047,-75.6193539
"Nariño","Nariño","BETANIA",1.2001358,-77.28600285
"Magdalena","Santa Marta","BETEL",11.2257319,-74.19781145
"Valle del Cauca","Cali","BETHANÍA",3.42043345,-76.52015835
"Cundinamarca","Bogotá D.C.","BICENTENARIO",4.605987,-74.0701038
"Bolivar","Cartagena","BICENTENARIO",10.42480885,-75.44674115
"Norte de Santander","Los Patios","BIDELSO",7.83477225,-72.50837255
"Cundinamarca","Bogotá D.C.","BILBAO",4.75269175,-74.11593155
"Antioquia","Medellín","BLANQUISAL",6.2689886,-75.6106246
"Antioquia","Medellín","BLANQUIZAL",6.2689886,-75.6106246
"La Guajira","Riohacha","BOCA GRANDE",11.530236,-72.9069901
"Cundinamarca","Bogotá D.C.","BOCHICA III",4.7164025,-74.1106686
"Cundinamarca","Bogotá D.C.","BOCHICA",4.6030815,-74.1079905
"Cundinamarca","Bogotá D.C.","BOGOTA",4.622794,-74.0909602
"Cundinamarca","Bogotá D.C.","BOITA",4.6039829,-74.1529202
"Cundinamarca","Bogotá D.C.","BOJACA",4.7323892,-74.34191055
"Nariño","Nariño","BOLADERO",1.0863583,-77.6189607
"Cundinamarca","Bogotá D.C.","BOLIVAR",4.59755575,-74.1469895
"Santander","Bucaramanga","BOLIVAR",7.1178224,-73.1209456
"Magdalena","Santa Marta","BOLIVAR",11.22562185,-74.17873675
"Magdalena","Santa Marta","BOLIVARIANA",11.2383501,-74.1939087
"Cundinamarca","Bogotá D.C.","BOLIVIA",4.7165802,-74.1150625
"Nariño","Nariño","BOLJOTA",4.5955451,-74.0775434
"Antioquia","Medellín","BOLO",6.2116964,-75.5937541
"La Guajira","Maicao","BOMBEO",11.373374,-72.2521205
"Antioquia","Medellín","BOMBONA",6.2437445,-75.5618762
"Nariño","Nariño","BOMBONA",1.1973295,-77.4644359
"Nariño","Nariño","BOMBONÁ",1.1973295,-77.4644359
"Cundinamarca","Bogotá D.C.","BONANZA SUR",4.6233315,-74.1320935
"Cundinamarca","Bogotá D.C.","BONANZA",4.68980585,-74.0901992
"Valle del Cauca","Cali","BONANZA",3.45794665,-76.50642065
"Atlántico","Soledad","BONANZA",10.9080256,-74.7794222
"Magdalena","Santa Marta","BONDA DONANA",11.2308565,-74.1202415
"Magdalena","Santa Marta","BONDA",11.233669,-74.1249179
"Magdalena","Santa Marta","BONDAD",11.233669,-74.1249179
"Atlántico","Barranquilla","BONGA",10.95573755,-74.8019637
"Valle del Cauca","Cali","BONILLA ARAGÓN",3.4219286,-76.4838769
"Valle del Cauca","Cali","BONILLA",3.4197063,-76.48296275
"Bolivar","Cartagena","BOQUILLA",10.471126,-75.49687
"Cundinamarca","Bogotá D.C.","BOSA BRASIL",4.6299771,-74.1820276
"Cundinamarca","Soacha","BOSA BRASIL",4.6299771,-74.1830048
"Cundinamarca","Bogotá D.C.","BOSA BRASILIA",4.6091803,-74.1809065
"Cundinamarca","Bogotá D.C.","BOSA CENTRO",4.6077558,-74.18471635
"Cundinamarca","Bogotá D.C.","BOSA GAITANA",4.74255095,-74.10841495
"Cundinamarca","Bogotá D.C.","BOSA LINDA",4.6206828,-74.1889177
"Cundinamarca","Bogotá D.C.","BOSA MANZANARES",4.6086277,-74.2003547
"Cundinamarca","Bogotá D.C.","BOSA PALESTINA",4.6118778,-74.1916089
"Cundinamarca","Bogotá D.C.","BOSA PORVENIR",4.6390236,-74.1879142
"Cundinamarca","Bogotá D.C.","BOSA RECREO",4.63227705,-74.2016355
"Cundinamarca","Bogotá D.C.","BOSA SANTA FÉ",4.6351161,-74.1937191
"Cundinamarca","Bogotá D.C.","BOSA",4.6086644,-74.1813364
"La Guajira","Maicao","BOSCAN",11.3732272,-72.2398951
"Nariño","Nariño","BOSCO",1.20699165,-77.27552645
"Santander","Bucaramanga","BOSQUE BAJO",7.0450366,-73.1065024
"Cundinamarca","Bogotá D.C.","BOSQUE CALDERON",4.641023,-74.06074965
"Cundinamarca","Bogotá D.C.","BOSQUE CALDERÓN",4.641023,-74.06103605
"Cundinamarca","Bogotá D.C.","BOSQUE POPULAR",4.67101295,-74.09783885
"Arauca","Arauca","BOSQUE",7.076985,-70.7667433
"Atlántico","Barranquilla","BOSQUE",10.9529505,-74.8200069
"Cundinamarca","Bogotá D.C.","BOSQUE",4.7106857,-74.0837662
"La Guajira","Maicao","BOSQUE",11.3776723,-72.2414486
"Antioquia","Medellín","BOSQUE",6.26446475,-75.5657214
"Magdalena","Santa Marta","BOSQUE",11.23222355,-74.18510305
"Cundinamarca","Soacha","BOSQUE",4.57701525,-74.19786885
"Nariño","Nariño","BOSQUES COLINA",1.2248973,-77.29879885
"Valle del Cauca","Cali","BOSQUES DEL EDEM",3.484167,-76.5178136
"Santander","Bucaramanga","BOSQUES",7.0738524,-73.1107965
"Bolivar","Cartagena","BOSTON",10.41191,-75.5112918
"Bolivar","Cartagena","BOSTÓN",10.41191,-75.5112918
"Antioquia","Medellín","BOSTON",6.2478931,-75.5581556
"Cundinamarca","Bogotá D.C.","BOYACÁ REAL",4.68674875,-74.1004158
"Cundinamarca","Soacha","BOYACA",4.5801656,-74.21762175
"Cundinamarca","Bogotá D.C.","BRASIL",4.64257305,-74.09812515
"Cundinamarca","Bogotá D.C.","BRAVO PAEZ",4.5852124,-74.11995265
"Cundinamarca","Bogotá D.C.","BRICEÑO",4.94172965,-73.96378035
"Valle del Cauca","Cali","BRICEÑO",3.4352851,-76.5367827
"Cundinamarca","Bogotá D.C.","BRILLANTE",4.66687055,-74.0730095
"Valle del Cauca","Cali","BRISA DE COMUNEROS 1",3.40990485,-76.5156418
"Magdalena","Santa Marta","BRISA NEVADA DE SANTA CRUZ",11.21266375,-74.18674475
"Santander","Bucaramanga","BRISAS CAMPESTRE",7.0954236,-73.1232468
"Antioquia","Medellín","BRISAS DE JARDÍN",6.2728775,-75.5683172
"Santander","Bucaramanga","BRISAS DE LA CAMPIÑA",7.0679088,-73.1784517
"Valle del Cauca","Cali","BRISAS DE LIMONAL",3.3683389,-76.5163741
"Valle del Cauca","Cali","BRISAS DE MAYO",3.4208428,-76.5704967
"La Guajira","Maicao","BRISAS DE PARRANTIAL",11.3702748,-72.2691083
"Santander","Bucaramanga","BRISAS DE PRIMAVERA 2",6.9785546,-73.0520591
"Santander","Bucaramanga","BRISAS DE PROVENTA",7.10407265,-73.12039685
"Santander","Bucaramanga","BRISAS DE PROVENZA",7.07875955,-73.1178882
"Arauca","Arauca","BRISAS DE PUENTE",7.03210915,-70.83968885
"Magdalena","Santa Marta","BRISAS DE TAMACA",11.2110021,-74.1872657
"Magdalena","Santa Marta","BRISAS DE VALLA CONCHA",11.24451355,-74.20969535
"Nariño","Nariño","BRISAS DEL AEROPUERTO",1.5326556,-77.9026198
"Valle del Cauca","Cali","BRISAS DEL LIMONAR",3.3683389,-76.5163741
"Arauca","Arauca","BRISAS DEL LLANO",7.0655883,-70.7432377
"La Guajira","Riohacha","BRISAS DEL MAR",11.54976085,-72.9095784
"La Guajira","Riohacha","BRISAS DEL NORTE",11.5438939,-72.92419745
"Santander","Bucaramanga","BRISAS DEL PALMAR",7.0776243,-73.1232468
"Santander","Bucaramanga","BRISAS DEL PARAISO",7.119349,-73.1227416
"Santander","Bucaramanga","BRISAS DEL PARAÍSO",7.119349,-73.1227416
"La Guajira","Maicao","BRISAS DEL PARRANTIAL",11.3702748,-72.2691083
"Arauca","Arauca","BRISAS DEL PUENTE",7.0841796,-70.7563037
"Cundinamarca","Bogotá D.C.","BRISAS DEL VOLADOR",4.5487744,-74.15020785
"Arauca","Arauca","BRISAS",6.99863,-70.93614
"Cundinamarca","Bogotá D.C.","BRISAS",4.6452872,-74.0830169
"Valle del Cauca","Cali","BRISAS",3.4584953,-76.52260375
"Norte de Santander","Villa del Rosario","BRISASDENARIÑO",7.83302955,-72.4712631
"Cundinamarca","Bogotá D.C.","BRITALIA",4.6227484,-74.1713776
"Bolivar","Cartagena","BRUSELA",10.4050473,-75.5182073
"Bolivar","Cartagena","BRUSELAS",10.4050473,-75.5182073
"Bolivar","Cartagena","BRUZELAS",10.4042467,-75.5177423
"Santander","Bucaramanga","BUCARAMANGA",7.119349,-73.1227416
"Norte de Santander","Cúcuta","BUCARAMANGA",7.88707575,-72.50122985
"Santander","Bucaramanga","BUCARICA",7.0679349,-73.0861708
"Valle del Cauca","Cali","BUCHITOLO",3.3815059,-76.4077146
"Atlántico","Otros","BUENA ESPERANZA",10.96667,-74.80007
"La Guajira","Riohacha","BUENA VIDA",11.55065,-72.9070073
"Norte de Santander","Villa del Rosario","BUENA VISTA 2",7.8255831,-72.4750458
"Norte de Santander","Villa del Rosario","BUENA VISTA I",7.83269775,-72.47288225
"Cundinamarca","Bogotá D.C.","BUENA VISTA",4.766984,-74.02607805
"Santander","Bucaramanga","BUENA VISTA",7.1249743,-73.1133233
"Antioquia","Medellín","BUENA VISTA",6.21515025,-75.56929155
"Magdalena","Santa Marta","BUENA VISTA",11.22671565,-74.17272415
"Norte de Santander","Villa del Rosario","BUENA VISTA",7.830189,-72.4750458
"Norte de Santander","Villa del Rosario","BUENAVISTAII",9.4233806,-72.4730844
"Atlántico","Manatí","BUENOS AIRE",10.4526702,-74.9592025
"Arauca","Arauca","BUENOS AIRES",4.6738867,-74.08305605
"Atlántico","Barranquilla","BUENOS AIRES",10.9402875,-74.8002642
"Cundinamarca","Bogotá D.C.","BUENOS AIRES",4.575993,-74.08177575
"Santander","Bucaramanga","BUENOS AIRES",7.1310531,-73.103979
"Bolivar","Cartagena","BUENOS AIRES",10.39147105,-75.49412035
"Atlántico","Manatí","BUENOS AIRES",10.4485431,-74.95928675
"Antioquia","Medellín","BUENOS AIRES",6.237129,-75.5560544
"La Guajira","Riohacha","BUENOS AIRES",11.33952,-72.89746
"Nariño","Nariño","BUESAQUILLO",1.21081,-77.24011
"La Guajira","Riohacha","BUGAN VILLA",11.5293765,-72.900099
"Magdalena","Santa Marta","BULEVAR LA ROSA",11.228236,-74.195293
"Magdalena","Santa Marta","BULEVAR LAS ROSAS",11.22689445,-74.1946851
"Valle del Cauca","Cali","BULEVAR",3.4536237,-76.53335115
"Magdalena","Santa Marta","BULEVAR",11.22620425,-74.1962826
"Magdalena","Santa Marta","BULVAR DE LAS ROSA",11.22689445,-74.1946851
"Santander","Bucaramanga","CABALLEROS",7.1183395,-73.12013785
"Arauca","Arauca","CABAÑAS DEL RIO",7.08172245,-70.7379983
"Arauca","Arauca","CABAÑAS DEL RÍO",7.08172245,-70.7379983
"Arauca","Arauca","CABAÑAS",7.0829738,-70.75568205
"Antioquia","Medellín","CABAÑAS",6.2116163,-75.5712544
"Santander","Bucaramanga","CABECERA",7.11531295,-73.1094284
"Valle del Cauca","Cali","CABUYAL",3.4312324,-76.4776751
"La Guajira","Riohacha","CACHACA 1",11.547323,-72.9106531
"La Guajira","Riohacha","CACHACA II",11.5310751,-72.914958
"Cundinamarca","Bogotá D.C.","CADANITA",4.66024805,-74.060166
"Santander","Bucaramanga","CAFE MADRID",7.16098025,-73.13984595
"Santander","Bucaramanga","CAFÉ MADRID",7.1614542,-73.1402989
"Cundinamarca","Soacha","CAGUA",4.5733642,-74.208462
"Nariño","Nariño","CAICEDO ALTO",1.2008132,-77.2847575
"Antioquia","Medellín","CAICEDO BAJO",6.2421091,-75.5555667
"Nariño","Nariño","CAICEDO BAJO",1.2034271,-77.277496
"Antioquia","Medellín","CAICEDO",6.2422512,-75.5545989
"Atlántico","Malambo","CAIMITAL",10.86668,-74.75003
"Cundinamarca","Bogotá D.C.","CAIRO",5.1188567,-74.3804803
"Cundinamarca","Bogotá D.C.","CAJICA",4.9187217,-74.022557
"Antioquia","Medellín","CALACA",6.21645325,-75.58933815
"Bolivar","Cartagena","CALAMARES",10.3945396,-75.497824
"Atlántico","Barranquilla","CALAMARÍ",10.9462348,-74.7994008
"La Guajira","Riohacha","CALAN CALA",4.6381938,-74.0840464
"La Guajira","Riohacha","CALANCALA",4.6473263,-74.0957874
"Cundinamarca","Bogotá D.C.","CALANDAIMA",4.64381625,-74.1667152
"Antioquia","Medellín","CALASANZ",6.2609158,-75.5989846
"Antioquia","Medellín","CALAZAN",6.2609158,-75.5989846
"Nariño","Nariño","CALBARIO",1.2176621,-77.27048175
"Santander","Bucaramanga","CALDAS",7.09214055,-73.1041074
"Valle del Cauca","Cali","CALDAS",3.3953278,-76.5481006
"Antioquia","Medellín","CALDAS",6.0914795,-75.635271
"Valle del Cauca","Cali","CALIMA",3.4856484,-76.5004058
"Valle del Cauca","Cali","CALIMIO NORT",3.4869497,-76.4841422
"Valle del Cauca","Cali","CALIMIO NORTE",3.4869497,-76.4841422
"La Guajira","Maicao","CALLE 10",11.3762035,-72.2378493
"La Guajira","Riohacha","CALLE 10",11.5472429,-72.91070825
"La Guajira","Maicao","CALLE 12",11.3788437,-72.2328424
"La Guajira","Riohacha","CALLE 12",11.5461094,-72.9144287
"La Guajira","Riohacha","CALLE 13",11.5440016,-72.9158674
"La Guajira","Maicao","CALLE 14",11.378667,-72.2404177
"La Guajira","Riohacha","CALLE 14",11.54189,-72.92189
"La Guajira","Riohacha","CALLE 15",11.5385363,-72.9164402
"La Guajira","Riohacha","CALLE 16",11.5421952,-72.9114279
"La Guajira","Riohacha","CALLE 17",11.5396968,-72.9096602
"La Guajira","Riohacha","CALLE 18",11.53784495,-72.91400025
"La Guajira","Riohacha","CALLE 19",11.54164725,-72.91115175
"La Guajira","Riohacha","CALLE 20",11.53849015,-72.91008505
"La Guajira","Maicao","CALLE 21",11.3847264,-72.2412428
"La Guajira","Riohacha","CALLE 21",11.53834235,-72.9102311
"La Guajira","Maicao","CALLE 23",11.3862884,-72.2423741
"La Guajira","Riohacha","CALLE 23",11.5352392,-72.9068475
"La Guajira","Riohacha","CALLE 24",11.53849015,-72.9094875
"La Guajira","Riohacha","CALLE 28",11.5339981,-72.91527065
"La Guajira","Riohacha","CALLE 3",11.5513589,-72.90727725
"La Guajira","Riohacha","CALLE 36",11.5267479,-72.9083737
"La Guajira","Riohacha","CALLE 40",11.52466,-72.9060499
"La Guajira","Riohacha","CALLE 42",11.5222525,-72.9074019
"La Guajira","Riohacha","CALLE 45",11.5222044,-72.9005604
"La Guajira","Riohacha","CALLE 54",4.6473263,-74.071382
"La Guajira","Riohacha","CALLE 55",11.54896645,-72.91294855
"La Guajira","Riohacha","CALLE 84",11.54414465,-72.90987335
"La Guajira","Riohacha","CALLE ANCHA",11.5498145,-72.907184
"Nariño","Nariño","CALLE BOLÍVAR",4.59392435,-74.1004843
"Nariño","Nariño","CALLE COMERCIO",1.2182159,-77.2802004
"Nariño","Nariño","CALLE DEL COMERCIO",1.21045185,-77.27805265
"Cundinamarca","Bogotá D.C.","CALLE LAS FLORES",4.69597475,-74.0657484
"Nariño","Nariño","CALLE MOSQUERA",1.80647575,-78.76433
"Nariño","Nariño","CALLE NARIÑO",4.62608315,-74.091547
"Antioquia","Medellín","CALLE NUEVA",6.2414868,-75.573519
"Nariño","Nariño","CALLE PAEZ",4.5916973,-74.1143676
"La Guajira","Maicao","CALLE",11.3481351,-72.4907479
"Norte de Santander","Cúcuta","CALLEJÓN",7.9834333,-72.4435251
"Cundinamarca","Bogotá D.C.","CALLEJOS LA VIRGEN",4.9796445,-74.058383
"Nariño","Nariño","CALVARIO",1.5266667,-77.2080556
"Magdalena","Santa Marta","CALVO",11.24270985,-74.1843596
"La Guajira","Riohacha","CAMARONES",11.4235704,-73.0670857
"Cundinamarca","Bogotá D.C.","CAMBULO",4.6862219,-74.1215304
"Cundinamarca","Bogotá D.C.","CAMBULOS",4.68603415,-74.13209945
"La Guajira","Riohacha","CAMILO  TORRES",11.545476,-72.905228
"La Guajira","Riohacha","CAMILO TORRE",11.5457893,-72.9091989
